Title,URL,Snippet,Date Published,Content,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iraq War | Summary, Causes, Dates, Combatants, Casualties, & Facts ...",https://www.britannica.com/event/Iraq-War,"Iraq War, (2003–11), conflict in Iraq that consisted of two phases. The first of these was a brief, conventionally fought war in March–April 2003, in which a combined force of troops from the United States and Great Britain (with smaller contingents from several other countries) invaded Iraq and rapidly defeated Iraqi military and paramilitary forces.",2024-08-09T00:00:00.0000000,"Our editors will review what you’ve submitted and determine whether to revise the article. Our editors will review what you’ve submitted and determine whether to revise the article. U.S. President George W. Bush argued that the vulnerability of the United States following the September 11 attacks of 2001, combined with Iraq’s alleged continued possession and manufacture of weapons of mass destruction and its support for terrorist groups, including al-Qaeda, justified the U.S.'s war with Iraq. The Iraq War, also called the Second Persian Gulf War, began on March 20, 2003. U.S. President George W. Bush argued for launching a military attack on Iraq. On March 17, 2003, Bush declared an end to diplomacy and issued an ultimatum to Saddam Hussein, giving the Iraqi president 48 hours to leave Iraq. Saddam refused, and the U.S. attacked on March 20. The U.S. military formally declared the end of the Iraq War in a ceremony in Baghdad on December 15, 2011, as U.S. troops prepared to withdraw from the country. Iraq War,  (2003–11), conflict in Iraq that consisted of two phases. The first of these was a brief, conventionally fought war in March–April 2003, in which a combined force of troops from the United States and Great Britain (with smaller contingents from several other countries) invaded Iraq and rapidly defeated Iraqi military and paramilitary forces. It was followed by a longer second phase in which a U.S.-led occupation of Iraq was opposed by an insurgency. After violence began to decline in 2007, the United States gradually reduced its military presence in Iraq, formally completing its withdrawal in December 2011. American military casualties in the conflict included some 4,500 service members killed and some 32,000 others wounded. (Read Britannica’s interview with Jimmy Carter on the Iraq War and world affairs.) Iraq’s invasion of Kuwait in 1990 ended in Iraq’s defeat by a U.S.-led coalition in the Persian Gulf War (1990–91). However, the Iraqi branch of the Baʿath Party, headed by Saddam Hussein, managed to retain power by harshly suppressing uprisings of the country’s minority Kurds and its majority Shiʿi Arabs. To stem the exodus of Kurds from Iraq, the allies established a “safe haven” in northern Iraq’s predominantly Kurdish regions, and allied warplanes patrolled “no-fly” zones in northern and southern Iraq that were off-limits to Iraqi aircraft. Moreover, to restrain future Iraqi aggression, the United Nations (UN) implemented economic sanctions against Iraq in order to, among other things, hinder the progress of its most lethal arms programs, including those for the development of nuclear, biological, and chemical weapons. (See weapon of mass destruction.) UN inspections during the mid-1990s uncovered a variety of proscribed weapons and prohibited technology throughout Iraq. That country’s continued flouting of the UN weapons ban and its repeated interference with the inspections frustrated the international community and led U.S. Pres. Bill Clinton in 1998 to order the bombing of several Iraqi military installations (code-named Operation Desert Fox). After the bombing, however, Iraq refused to allow inspectors to reenter the country, and during the next several years the economic sanctions slowly began to erode as neighboring countries sought to reopen trade with Iraq. In 2002 the new U.S. president, George W. Bush, argued that the vulnerability of the United States following the September 11 attacks of 2001, combined with Iraq’s alleged continued possession and manufacture of weapons of mass destruction (an accusation that was later proved erroneous) and its support for terrorist groups—which, according to the Bush administration, included al-Qaeda, the perpetrators of the September 11 attacks—made disarming Iraq a renewed priority. UN Security Council Resolution 1441, passed on November 8, 2002, demanded that Iraq readmit inspectors and that it comply with all previous resolutions. Iraq appeared to comply with the resolution, but in early 2003 President Bush and British Prime Minister Tony Blair declared that Iraq was actually continuing to hinder UN inspections and that it still retained proscribed weapons. Other world leaders, such as French Pres. Jacques Chirac and German Chancellor Gerhard Schröder, citing what they believed to be increased Iraqi cooperation, sought to extend inspections and give Iraq more time to comply with them. However, on March 17, seeking no further UN resolutions and deeming further diplomatic efforts by the Security Council futile, Bush declared an end to diplomacy and issued an ultimatum to Saddam, giving the Iraqi president 48 hours to leave Iraq. The leaders of France, Germany, Russia, and other countries objected to this buildup toward war. When Saddam refused to leave Iraq, U.S. and allied forces launched an attack on the morning of March 20; it began when U.S. aircraft dropped several precision-guided bombs on a bunker complex in which the Iraqi president was believed to be meeting with senior staff. This was followed by a series of air strikes directed against government and military installations, and within days U.S. forces had invaded Iraq from Kuwait in the south (U.S. Special Forces had previously been deployed to Kurdish-controlled areas in the north). Despite fears that Iraqi forces would engage in a scorched-earth policy—destroying bridges and dams and setting fire to Iraq’s southern oil wells—little damage was done by retreating Iraqi forces; in fact, large numbers of Iraqi troops simply chose not to resist the advance of coalition forces. In southern Iraq the greatest resistance to U.S. forces as they advanced northward was from irregular groups of Baʿath Party supporters, known as Saddam’s Fedayeen. British forces—which had deployed around the southern city of Basra—faced similar resistance from paramilitary and irregular fighters. In central Iraq units of the Republican Guard—a heavily armed paramilitary group connected with the ruling party—were deployed to defend the capital of Baghdad. As U.S. Army and Marine forces advanced northwestward up the Tigris-Euphrates river valley, they bypassed many populated areas where Fedayeen resistance was strongest and were slowed only on March 25 when inclement weather and an extended supply line briefly forced them to halt their advance within 60 miles (95 km) of Baghdad. During the pause, U.S. aircraft inflicted heavy damage on Republican Guard units around the capital. U.S. forces resumed their advance within a week, and on April 4 they took control of Baghdad’s international airport. Iraqi resistance, though at times vigorous, was highly disorganized, and over the next several days army and Marine Corps units staged raids into the heart of the city. On April 9 resistance in Baghdad collapsed, and U.S. soldiers took control of the city. On that same day Basra was finally secured by British forces, which had entered the city several days earlier. In the north, however, plans to open up another major front had been frustrated when the Turkish government refused to allow mechanized and armored U.S. Army units to pass through Turkey to deploy in northern Iraq. Regardless, a regiment of American paratroopers did drop into the area, and U.S. Special Forces soldiers joined with Kurdish peshmerga fighters to seize the northern cities of Kirkuk on April 10 and Mosul on April 11. Saddam’s hometown of Tikrīt, the last major stronghold of the regime, fell with little resistance on April 13. Isolated groups of regime loyalists continued to fight on subsequent days, but the U.S. president declared an end to major combat on May 1. Iraqi leaders fled into hiding and were the object of an intense search by U.S. forces. Saddam Hussein was captured on December 13, 2003, five months after his two sons, Uday and Qusay Hussein, who were central figures in their father’s brutal 24-year rule, had been killed in a shoot-out with American troops after the brothers had been found hiding in a private residence. Saddam was subsequently convicted of crimes against humanity and was executed on December 30, 2006.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S. Troops in Iraq Are Wounded in Rocket Attack on Air Base,https://www.nytimes.com/2024/08/05/world/middleeast/iraq-us-troops-iran-attack.html,"Aug. 5, 2024. A rocket attack targeting U.S. personnel housed at a base in Iraq’s western desert injured several American troops late on Monday, according to U.S. defense officials. The attack ...",2024-08-05T00:00:00.0000000,Please enable JS and disable any ad blocker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gulf War - Wikipedia,https://en.wikipedia.org/wiki/Gulf_War,"t. e. The Gulf War was an armed conflict between Iraq and a 42-country coalition led by the United States. The coalition's efforts against Iraq were carried out in two key phases: Operation Desert Shield, which marked the military buildup from August 1990 to January 1991; and Operation Desert Storm, which began with the aerial bombing campaign ...",2024-08-15T00:00:00.0000000,"
 Coalition:292 killed (147 killed by enemy action, 145 non-hostile deaths)776 wounded[5] (467 wounded in action)31 tanks destroyed/disabled[6][7][8][9][10][11][12][13]28 Bradley IFVs destroyed/damaged[14][15]1 M113 APC destroyed2 British Warrior APCs destroyed1 artillery piece destroyed75 aircraft destroyed[citation needed]Kuwait:420 killed
12,000 captured
≈200 tanks destroyed/captured
850+ other armored vehicles destroyed/captured
57 aircraft lost
 In October 2014, The New York Times reported that the total number of munitions discovered since 2003 had climbed to 4,990, and that U.S. servicemen had been exposed and injured during the disposal and destruction process.[128][129] US soldiers reporting exposure to mustard gas and sarin allege they were required to keep their exposure secret," sometimes declined admission to hospital and evacuation home despite the request of their commanders. """"We were absolutely told not to talk about it"""" by a colonel"," a former sergeant said.[129] """"All [munitions] had been manufactured before 1991", participants said. Filthy, rusty or corroded, a large fraction of them could not be readily identified as chemical weapons at all. Some were empty, though many of them still contained potent mustard agent or residual sarin. Most could not have been used as designed," and when they ruptured dispersed the chemical agents over a limited area.""""[129]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 According to the investigative report," """"many chemical weapons incidents clustered around the ruins of the Muthanna State Establishment"," the center of Iraqi chemical agent production in the 1980s."""" The facility had fallen under the supervision of United Nations weapons inspectors after the first Gulf War and was known to house approximately 2",500 corroded chemical munitions, but the vast building complex was left unmanned once hostilities commenced in 2003 and was subject to looting.[129] Participants in the discoveries postulated another reason to conceal their exposure," as some of the chemical shells """"appeared to have been designed in the United States"," manufactured in Europe and filled in chemical agent production lines built in Iraq by Western companies.""""[129]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Iraq became a member state of the Chemical Weapons Convention in 2009," declaring """"two bunkers with filled and unfilled chemical weapons munitions", some precursors," as well as five former chemical weapons production facilities"""" according to OPCW Director General Rogelio Pfirter.[130] No plans were announced at that time for the destruction of the material", although it was noted that the bunkers were damaged in the 2003 war and even inspection of the site must be carefully planned.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 The declaration contained no surprises," OPCW spokesman Michael Luhan indicated. The production facilities were """"put out of commission"""" by airstrikes during the 1991 conflict"," while United Nations personnel afterward secured the chemical munitions in the bunkers. Luhan stated at the time: """"These are legacy weapons"," remnants."""" He declined to discuss how many weapons were stored in the bunkers or what materials they contained. The weapons were not believed to be in a usable state.[130]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 The destruction of these remnants was completed in 2018.[131],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 In a study published in 2005,[132] a group of researchers assessed the effects reports and retractions in the media had on people's memory regarding the search for WMD in Iraq during the 2003 Iraq War. The study focused on populations in two coalition countries (Australia and USA) and one opposed to the war (Germany). This led to three conclusions:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 A poll conducted between June and September 2003 asked people whether they thought evidence of WMD had been discovered in Iraq. They were also asked which media sources they relied upon. Those who obtained their news primarily from Fox News were three times as likely to believe that evidence of WMD had been discovered in Iraq than those who relied on PBS and NPR for their news, and one-third more likely than those who primarily watched CBS.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 Based on a series of polls taken from June–September 2003.[133],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"
Iraq war - American soldiers killed in Iraq 2020 | Statista,https://www.statista.com/statistics/263798/american-soldiers-killed-in-iraq/,Fallen American soldiers in Iraq up to 2020. Published by Statista Research Department ", Aug 9, 2024. As of March 2021," 11 U.S. soldiers died in Iraq in 2020. This is a decrease from a peak of 904 ...""",2024-08-09T00:00:00.0000000,"Digital & Trend reports Overview and forecasts on trending topics Industry & Market reports Industry and market insights and forecasts Companies & Products reports Key figures and rankings about companies and products Consumer & Brand reports Consumer and brand insights and preferences in various industries Politics & Society reports Detailed information about political and social topics Country & Region reports All key figures about countries and regions 
                    Market forecast and expert KPIs for 1000+ markets in 190+ countries & territories
                 
                            Insights on consumer attitudes and behavior worldwide
                         
                    Business information on 100m+ public and private companies
                 Explore Company Insights
                         
                        Detailed information for 39,000+ online stores and marketplaces
                     
                    Directly accessible data for 170 industries from 150+ countries
                    and over 1 Mio. facts.
                 Statista+ offers additional, data-driven services, tailored to your specific needs. As your partner for data-driven success, we combine expertise in research, strategy, and marketing communications to deliver comprehensive solutions. Contact us directly for your individual offer. Full-service market research and analytics Strategy and business building for the data-driven economy Transforming data into content marketing and design Statista R identifies and awards industry leaders, top providers, and exceptional brands through exclusive rankings and top lists in collaboration with renowned media brands worldwide. For more details, visit our website. 
                                    Additional Information
                                 
                                Show sources information
                            
                                Show publisher information
                            
                                Use Ask Statista Research Service
                             March 2021 Iraq 2003 to 2020 *As of March 15, 2021.  No figures are provided by the source for 2013. Politics & Government Largest armies in the world by active military personnel 2024 Politics & Government U.S. military force numbers 2022, by service branch and reserve component Historical Data Number of United States military fatalities in major wars 1775-2024 Politics & Government Countries with the highest military spending 2023 * For commercial use only 
                            Basic Account
                         
                            Starter Account
                         
                            Professional Account
                         1
                        All prices do not include sales tax. The account requires an annual contract and will renew after one year to the regular list price.
                     
                Overview
             
                Budget and costs
             
                Inventory
             
                Personnel
             
                Diversity
             
                Stationing and combat
             Further related statistics * For commercial use only 
                            Basic Account
                         
                            Starter Account
                         
                            Professional Account
                         1
                        All prices do not include sales tax. The account requires an annual contract and will renew after one year to the regular list price.
                    ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Iraq - Iran-Iraq War, Saddam Hussein, Invasion | Britannica",https://www.britannica.com/place/Iraq/The-Iran-Iraq-War,"These declarations were the first indications that the Iraqi regime had wider territorial aspirations and portended the invasion of Kuwait less than a year later. Iraq - Iran-Iraq War, Saddam Hussein, Invasion: Relations with Iran had grown increasingly strained after the shah was overthrown in 1979. Iraq recognized Iran’s new Shiʿi Islamic ...",2024-08-16T00:00:00.0000000,"Our editors will review what you’ve submitted and determine whether to revise the article. Our editors will review what you’ve submitted and determine whether to revise the article. Relations with Iran had grown increasingly strained after the shah was overthrown in 1979. Iraq recognized Iran’s new Shiʿi Islamic government, but the Iranian leaders would have nothing to do with the Baʿath regime, which they denounced as secular. Ruhollah Khomeini, the spiritual leader of the Iranian revolution, proclaimed his policy of “exporting the revolution,” and Iraq was high on the list of countries whose governments were to be overthrown and replaced by a replica of the Islamic regime in Iran. In addition, Iran still occupied three small pieces of territory along the Iran-Iraq border that were supposed to be returned to Iraq under the treaty of 1975. The Baʿath government was highly sensitive to the Islamic threat, not merely because it was a secular regime but because the ruling elite, despite some earnest efforts at enfranchisement, consisted mainly of Sunni Arabs. By the late 1970s Shiʿis made up an overall majority in the Baʿath Party, but members of that sect were a minority in the party’s middle and upper levels. In the late 1980s Shiʿis still constituted only about one-fifth of all army general officers, and Shiʿi representation in the upper echelons of the internal security services was even lower. On the whole, Shiʿis remained aloof from the regime. This estrangement was attributable in large part to the socioeconomic gap between Sunnis and Shiʿis—the vast majority of Shiʿis being poor—but it was also a result of the regime’s desire to control fully every walk of life. This included persistent attempts to control Shiʿi religious life—including education in madrasahs (religious colleges)—a situation objectionable to traditional Shiʿis and to Iraq’s influential Shiʿi clergy, who maintained close ties with colleagues in Iran. As long as the secular, Westernized shah ruled over Iran, traditional Iraqi Shiʿis remained politically quiescent. When Khomeini came to power in February 1979, however, his example inspired many Shiʿis in Iraq to engage in greater political activism. Mass pro-Khomeini demonstrations and guerrilla activity became regular occurrences. The man who encouraged these activities, and in whom many saw an Iraqi Khomeini, was the young and charismatic Ayatollah Muhammad Baqir al-Sadr. The regime cracked down on the Shiʿi movement with great ferocity, and hundreds were executed, some 10,000 were imprisoned, and tens of thousands were driven across the border into Iran. In April 1980 Saddam ordered the execution of Sadr and his sister; by July demonstrations had ceased, and guerrilla activity had come to a virtual halt. Still, the Baʿath regime feared that as long as Khomeini was in power, his Islamic revolution could serve as a source of inspiration for Shiʿi revolutionaries in Iraq. Further, Saddam saw an assassination attempt against Tariq Aziz, the foreign minister and the president’s close associate, by a Shiʿi activist as an insult directed against him personally. Under normal circumstances such developments would likely never have led to war, but Khomeini had isolated himself from the international community and had crippled his own armed forces through extensive purges of the shah’s officers’ corps. In addition, when Khomeini came to power in Iran, Iraq had a large, well-organized, and well-equipped military and a fast-growing economy. No less important, it enjoyed friendly relations with most of its neighbours, and all its armed forces had since been recalled to within its own borders. It was those conditions that convinced Saddam he could win a blitz war against the less-organized and internationally isolated Iran, despite the latter’s greater size and superior natural and human resources. In doing this, the Iraqi leader’s likely goals were to remove Khomeini from power and replace his regime with one more friendly to Iraq, demarcate the border (particularly along the Shaṭṭ al-ʿArab) in Iraq’s favour, secure autonomy for Khūzestān (an oil-rich region in southwestern Iran inhabited largely by ethnic Arabs) under some Iraqi tutelage, and give Iraq hegemonic power in the Persian Gulf. Beginning in 1979, border clashes began to occur frequently, and Saddam announced in September 1980 that he was abrogating the 1975 agreements because they had been violated by Iran. Within days, Iraqi forces invaded Iran. At the same time, Iraq bombed Iranian air bases and other strategic targets. In the week following the invasion, the UN Security Council called for a cease-fire and appealed to Iran and Iraq to settle their dispute peacefully. The Iraqi president replied, saying that Iraq would accept a cease-fire provided Iran did as well. Iran’s response, however, was negative. The war thus continued and in succeeding years was extended to the gulf area. It has been aptly called the Gulf War. (The hostilities of 1991 and 2003 have also been called Gulf wars.) The Iraqi advance into Iran was stopped in November 1980. There followed a stalemate that continued until September 1981, when Iran, which had rejected further attempts at mediation, began a series of successful offensives. By May 1982 the Iraqis had been driven from most of the captured territory. Iranian forces, having liberated the Iranian city of Khorramshahr and having lifted the siege of Ābādān, began to penetrate into Iraq’s Al-Baṣrah province. During 1982–87 they threatened the city of Basra and occupied Majnūn Island and the Fāw (Fao) peninsula. In its unsuccessful attempts to liberate the Fāw peninsula during February–March 1986, Iraq suffered horrific casualties. The Iranian attacks on Al-Baṣrah were repulsed with heavy casualties on both sides. Iraq countered in the so-called tanker war by bombing Iranian oil terminals in the gulf, especially on Khārk Island. In 1987 the military balance began to favour Iraq, which had raised an army of some one million and, while Iran remained largely isolated from the international community, had obtained state-of-the-art arms from France and the Soviet Union, including thousands of artillery pieces, tanks, and armoured personnel carriers and hundreds of combat aircraft. This arsenal (enormous for a country of some 18 million inhabitants) was bolstered by the addition of substantial quantities of chemical weapons, which the regime acquired or produced throughout the 1980s. At the same time, Iraq committed substantial resources in an attempt to develop or purchase other weapons of mass destruction (WMD), including biological and nuclear arms. Relations with the United States, which had resumed in 1984, began to improve. In 1987 the United States agreed to reflag 11 Kuwaiti tankers and escort them in international waters through the Strait of Hormuz. Britain and France also escorted tankers carrying their own flags. Although a U.S. destroyer was inadvertently attacked by an Iraqi bomber in May 1987, the United States supported Iraq, both diplomatically at the United Nations and militarily by providing information about Iranian military movements in the gulf area. In October 1987 and April 1988, U.S. forces attacked Iranian ships and oil platforms. In July 1987 the UN Security Council had unanimously passed Resolution 598, urging Iraq and Iran to accept a cease-fire, withdraw their forces to internationally recognized boundaries, and settle their frontier disputes by negotiations held under UN auspices. Iraq agreed to abide by the terms if Iran reciprocated. Iran, however, demanded amendments condemning Iraq as the aggressor in the war (which would have held them liable for paying war reparations) and calling on all foreign navies to leave the gulf. In the northeastern provinces Iranian forces, in cooperation with Iraqi Kurds, threatened the area from Kirkūk to the Turkish border and penetrated to the Iraqi towns of Hājj ʿUmrān and Ḥalabjah. They met with stiff resistance in the north, however. Using chemical weapons, Iraqi forces inflicted heavy casualties on Kurdish civilians in and around Ḥalabjah in March 1988. Military operations in the gulf resumed, and in April 1988 Iraq—this time using chemical weapons against the Iranian troops—recaptured the Fāw peninsula. Later it liberated the districts of Salamcha and Majnūn, and in July Iraqi forces once again penetrated deep into Iran. It became clear that Iran’s military position in the gulf had become untenable, and it accepted Resolution 598, which came into force on August 20, 1988. The war had been one of the most destructive conflicts of the late 20th century. Hundreds of thousands had died, and large areas of western Iran and southeastern Iraq had been devastated. When the foreign ministers of Iraq and Iran met for the first time in Geneva in August 1988 and later in 1989, there was no progress on how Resolution 598 was to be implemented. Iraq demanded the full exchange of prisoners as the first step, while Iran insisted that withdrawing Iraqi forces from Iran should precede the exchange of prisoners. (The last prisoners were not exchanged until 2003, as many Iraqi Shiʿis had been fearful of returning home.) The border dispute remained an ongoing point of friction between the two countries, even though Iran eventually allowed Iraq to make limited use of the Shaṭṭ al-ʿArab. In 1990 Iraq implied that it was ready to return to the 1975 agreement, but nothing came of the overture. Occasional diplomatic initiatives were afterward interlaced with small-scale military incidents along the border. Each country supported opposition groups that worked against the rival’s government. Iraq sheltered the Mojāhedīn-e Khalq—an Iranian extremist group—and Iran lent support to various Iraqi Shiʿi groups. Guerrilla attacks and terrorist incidents were frequent in the years after the war. Articles 47 to 56 of the interim Iraqi constitution provided for a legislative assembly, and—in an effort to garner popular support during the war—elections (the first in postrevolutionary Iraq) were held in June 1980. The new National Assembly convened 10 days later, and subsequent elections were held in 1984 and 1989. Regardless, the Assembly was vested with little power. Only those supporting the Baʿath revolution were allowed to stand for office, and in disputes between the Assembly and the RCC, the latter’s decisions were final. Moreover, after Saddam’s rise to the presidency, the RCC itself had become increasingly irrelevant and eventually served as little more than a rubber stamp for the president’s decisions. Within the Baʿath Party meaningful political debate did continue, but only on topics selected by the president, and all presidential decisions were final. After the cease-fire, Iraq began a program of reconstruction, concentrating on the areas that had suffered most during the war, but the country had little ready cash. Iraq, now deeply in debt, continued to spend large sums on armaments, and inflation and unemployment soared. To relieve social pressures, the government made it easier for people to travel abroad, but few were able to take advantage of this policy. In addition, the government promised to open the political process by allowing multiparty elections and greater press freedoms. The draft constitution prepared in late 1989 was scrutinized by the RCC before it reached the National Assembly for approval and was about to be submitted to a public plebiscite when Iraq invaded Kuwait. Thereafter, the entire democratic plan was shelved. To enhance Iraq’s position in the Arab world, Saddam had begun to negotiate a set of bilateral agreements with his neighbours. Early in 1989 he had concluded nonaggression pacts with Saudi Arabia and Bahrain. He also had established the Arab Cooperation Council with Jordan, Egypt, and Yemen to promote economic and cultural development. Peace negotiations with Iran had not brought about a settlement, and Saddam—despite Iraq’s overwhelming military edge over Iran—continued to purchase weapons. Iraq’s rearmament program included expensive programs to develop missiles and chemical, biological, and nuclear weapons. Criticism in the West of Iraq’s record on human rights and the county’s acquisition of sensitive military technology prompted Saddam to make highly inflammatory speeches about the hostile Western attitude. In April 1990 he warned that if Israel ever again attacked Iraq (as that country had attacked and destroyed Iraq’s Osiraq-Tammuz nuclear plant in 1981), he would retaliate with chemical weapons. This threat was later extended to include an attack by Israel on any Arab state, and Saddam soon began to suggest that Iraq’s eventual goal was to defeat Israel and capture Jerusalem. These declarations were the first indications that the Iraqi regime had wider territorial aspirations and portended the invasion of Kuwait less than a year later.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
